time_s,vEgo,aEgo,vEgoRaw,standstill,steeringAngleDeg,steeringTorque,steeringPressed,gas,gasPressed,brake,brakePressed,cruiseState_enabled,cruiseState_available,cruiseState_speed,cc_enabled,cc_latActive,cc_longActive,leftBlinker,rightBlinker,actuators_accel,actuators_torque,actuators_speed,actuators_curvature,co_accel,co_brake,co_gas,co_steer,co_steeringAngleDeg,co_curvature,cs_enabled,cs_active,cs_curvature,cs_desiredCurvature,cs_vCruise,cs_longControlState,cs_forceDecel
272.890000,0.368170,1.868664,0.322586,0,-42.486890,-2007.072694,1,38.737799,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.041831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.018111,-0.041831,0.000000,off,0
272.900000,0.379745,1.796017,0.325885,0,-42.384074,-1845.694452,1,36.681461,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.012191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.018072,-0.011682,0.000000,off,0
272.910000,0.389132,1.716164,0.330966,0,-42.285209,-1673.399687,1,34.556295,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.009036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.018029,-0.009036,0.000000,off,0
272.920000,0.396825,1.623477,0.334241,0,-42.183657,-1556.964316,1,31.509706,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.009036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017986,-0.009036,0.000000,off,0
272.930000,0.403469,1.519583,0.339578,0,-42.075184,-1460.644582,1,28.255561,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.009036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017939,-0.009036,0.000000,off,0
272.940000,0.407889,1.422279,0.342247,0,-42.000000,-1393.858532,1,25.373733,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.008971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017899,-0.008939,0.000000,off,0
272.950000,0.410974,1.333960,0.345402,0,-41.993103,-1362.172349,1,22.793087,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.006834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017899,-0.006799,0.000000,off,0
272.960000,0.415577,1.245835,0.360158,0,-41.900002,-1348.481322,1,19.671477,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.006359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017862,-0.006359,0.000000,off,0
272.970000,0.421940,1.183024,0.379619,0,-41.884885,-1324.976838,1,16.546526,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.006359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017857,-0.006359,0.000000,off,0
272.980000,0.432439,1.164933,0.412218,0,-41.799999,-1309.199287,1,13.600238,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.006359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017815,-0.006359,0.000000,off,0
272.990000,0.445851,1.181252,0.442292,0,-41.799999,-1314.816769,1,11.591615,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.006359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017814,-0.006359,0.000000,off,0
273.000000,0.460630,1.205104,0.460280,0,-41.799999,-1319.457899,1,9.514034,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.005197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017814,-0.005197,0.000000,off,0
273.010000,0.475328,1.234507,0.478455,0,-41.799999,-1325.658481,1,7.792690,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.005197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017814,-0.005197,0.000000,off,0
273.020000,0.489527,1.263162,0.492954,0,-41.799999,-1333.043101,1,6.768200,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.005197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017814,-0.005197,0.000000,off,0
273.030000,0.504096,1.285907,0.503228,0,-41.799999,-1341.486028,1,4.837991,1,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.005197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017814,-0.005197,0.000000,off,0
273.040000,0.518813,1.293285,0.509249,0,-41.799999,-1348.647563,1,2.505731,1,-0.002574,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.005197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017814,-0.005197,0.000000,off,0
273.050000,0.531267,1.288118,0.515774,0,-41.799999,-1357.678788,1,0.000000,0,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.004546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017814,-0.004536,0.000000,off,0
273.060000,0.543198,1.280985,0.526710,0,-41.799999,-1362.539018,1,0.000000,0,-0.013220,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.004477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017813,-0.004477,0.000000,off,0
273.070000,0.554658,1.271799,0.537141,0,-41.799999,-1371.865017,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.004477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017813,-0.004477,0.000000,off,0
273.080000,0.566170,1.254911,0.545381,0,-41.799999,-1380.022699,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.004477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017813,-0.004477,0.000000,off,0
273.090000,0.575420,1.230525,0.550000,0,-41.799999,-1390.434091,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,-0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017813,0.000068,0.000000,off,0
273.100000,0.583481,1.185480,0.549587,0,-41.799999,-1394.595303,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.000532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017813,0.000532,0.000000,off,0
273.110000,0.589224,1.119286,0.546605,0,-41.799999,-1393.113488,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.000532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017813,0.000532,0.000000,off,0
273.120000,0.592493,1.044988,0.543862,0,-41.799999,-1373.272082,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.000532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017813,0.000532,0.000000,off,0
273.130000,0.593996,0.959113,0.541066,0,-41.799999,-1358.677341,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.000532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017813,0.000532,0.000000,off,0
273.140000,0.594003,0.868710,0.538889,0,-41.799999,-1336.239498,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.000532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017813,0.000586,0.000000,off,0
273.150000,0.593262,0.783575,0.539284,0,-41.799999,-1303.310577,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.006626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017813,0.006707,0.000000,off,0
273.160000,0.592339,0.704024,0.542368,0,-41.799999,-1256.101298,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.007042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017813,0.007042,0.000000,off,0
273.170000,0.592241,0.631801,0.551696,0,-41.799999,-1163.749162,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.007042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017813,0.007042,0.000000,off,0
273.180000,0.593500,0.581982,0.563122,0,-41.781902,-1041.758195,0,0.000000,0,-0.002828,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.007042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017813,0.007042,0.000000,off,0
273.190000,0.595964,0.550026,0.574226,0,-41.700001,-896.669474,0,0.000000,0,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.007042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017772,0.007042,0.000000,off,0
273.200000,0.599547,0.530246,0.584499,0,-41.679014,-749.087971,0,0.000000,0,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.006674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017770,0.006669,0.000000,off,0
273.210000,0.603086,0.514884,0.589892,0,-41.599998,-623.241593,0,0.000000,0,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.006666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017731,0.006666,0.000000,off,0
273.220000,0.606674,0.502809,0.595123,0,-41.599998,-518.491061,0,0.000000,0,-0.013716,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.006666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017728,0.006666,0.000000,off,0
273.230000,0.610724,0.492741,0.600767,0,-41.586198,-437.341705,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.006666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017728,0.006666,0.000000,off,0
273.240000,0.615073,0.486056,0.606916,0,-41.483678,-397.592983,0,0.000000,0,-0.002550,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.006666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017688,0.006666,0.000000,off,0
273.250000,0.620262,0.485643,0.615221,0,-41.400002,-371.162278,0,0.000000,0,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017643,0.020390,0.000000,off,0
273.260000,0.625257,0.487527,0.621342,0,-41.377227,-362.871649,0,0.000000,0,-0.012066,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017643,0.020390,0.000000,off,0
273.270000,0.630634,0.493630,0.628887,0,-41.299999,-382.786003,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017601,0.020390,0.000000,off,0
273.280000,0.636388,0.500121,0.634595,0,-41.299999,-419.309033,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017601,0.020390,0.000000,off,0
273.290000,0.641557,0.504446,0.638889,0,-41.282969,-460.877779,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017601,0.020390,0.000000,off,0
273.300000,0.646046,0.500275,0.638889,0,-41.200001,-517.374943,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.036588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017561,0.036815,0.000000,off,0
273.310000,0.649689,0.488081,0.638526,0,-41.200001,-575.661222,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.037815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.037815,0.000000,off,0
273.320000,0.652240,0.462904,0.635565,0,-41.200001,-655.742326,0,0.000000,0,-0.003075,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.037815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.037815,0.000000,off,0
273.330000,0.653492,0.429711,0.632720,0,-41.200001,-736.789693,0,0.000000,0,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.037815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.037815,0.000000,off,0
273.340000,0.653693,0.390854,0.629956,0,-41.200001,-809.598417,0,0.000000,0,-0.012252,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.038086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.038578,0.000000,off,0
273.350000,0.653294,0.351742,0.628658,0,-41.200001,-866.449240,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.066174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.066572,0.000000,off,0
273.360000,0.653458,0.321158,0.633965,0,-41.200001,-909.754079,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.068974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.068974,0.000000,off,0
273.370000,0.654315,0.297170,0.639820,0,-41.200001,-943.191355,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.068974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.068974,0.000000,off,0
273.380000,0.655881,0.282983,0.646084,0,-41.200001,-968.722739,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.068974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.068974,0.000000,off,0
273.390000,0.658441,0.280531,0.654381,0,-41.200001,-991.271122,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.068974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.068974,0.000000,off,0
273.400000,0.662516,0.291962,0.665332,0,-41.200001,-1008.473027,0,0.000000,0,-0.003392,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.062137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.062137,0.000000,off,0
273.410000,0.668941,0.326333,0.683647,0,-41.200001,-1024.709357,0,0.000000,0,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.062137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.062137,0.000000,off,0
273.420000,0.677032,0.374503,0.699290,0,-41.200001,-1043.605611,0,0.000000,0,-0.013686,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.062137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.062137,0.000000,off,0
273.430000,0.687871,0.440502,0.715707,0,-41.200001,-1062.654606,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.062137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.062137,0.000000,off,0
273.440000,0.699142,0.505922,0.727281,0,-41.200001,-1064.357340,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.062137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.062137,0.000000,off,0
273.450000,0.711672,0.576144,0.740919,0,-41.200001,-1051.797918,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.022481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017558,0.021887,0.000000,off,0
273.460000,0.724333,0.642863,0.752320,0,-41.200001,-1027.989658,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017557,0.020390,0.000000,off,0
273.470000,0.737727,0.710768,0.765895,0,-41.200001,-996.788814,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017557,0.020390,0.000000,off,0
273.480000,0.752205,0.780033,0.779095,0,-41.200001,-953.047520,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017557,0.020390,0.000000,off,0
273.490000,0.765304,0.835649,0.787151,0,-41.200001,-910.106640,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.008851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017557,0.008674,0.000000,off,0
273.500000,0.780133,0.891542,0.797673,0,-41.200001,-841.313905,0,0.000000,0,-0.002536,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.007257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017556,0.007257,0.000000,off,0
273.510000,0.792108,0.923425,0.799635,0,-41.200001,-770.493596,0,0.000000,0,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.007257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017556,0.007257,0.000000,off,0
273.520000,0.802432,0.933143,0.797994,0,-41.200001,-689.884515,0,0.000000,0,-0.013454,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.007257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017556,0.007257,0.000000,off,0
273.530000,0.812821,0.934616,0.804086,0,-41.200001,-607.110056,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.007257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017556,0.007257,0.000000,off,0
273.540000,0.821369,0.927213,0.808333,0,-41.200001,-552.442490,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.007270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017556,0.007281,0.000000,off,0
273.550000,0.828268,0.906134,0.808333,0,-41.200001,-516.692883,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.008033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017556,0.008033,0.000000,off,0
273.560000,0.833606,0.876620,0.808734,0,-41.185580,-500.855799,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.008033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017555,0.008033,0.000000,off,0
273.570000,0.838234,0.841902,0.811111,0,-41.099998,-502.824716,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.008033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017518,0.008033,0.000000,off,0
273.580000,0.842392,0.793399,0.812160,0,-41.099998,-543.574910,0,0.000000,0,-0.002951,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.008033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017513,0.008033,0.000000,off,0
273.590000,0.846041,0.752344,0.817732,0,-41.099998,-606.636182,0,0.000000,0,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.008033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017513,0.008033,0.000000,off,0
273.600000,0.849793,0.714744,0.824019,0,-41.121562,-707.522225,0,0.000000,0,-0.012256,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017513,0.020331,0.000000,off,0
273.610000,0.853835,0.687455,0.832562,0,-41.200001,-830.543784,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017552,0.020331,0.000000,off,0
273.620000,0.858519,0.670581,0.842649,0,-41.200001,-970.099199,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017555,0.020331,0.000000,off,0
273.630000,0.864302,0.658432,0.851904,0,-41.200001,-1137.337388,0,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017555,0.020331,0.000000,off,0
273.640000,0.870684,0.656310,0.863049,0,-41.200001,-1277.848025,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017555,0.020331,0.000000,off,0
273.650000,0.877763,0.660495,0.873256,0,-41.200001,-1404.601282,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.025516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017555,0.025598,0.000000,off,0
273.660000,0.884579,0.663052,0.879256,0,-41.200001,-1498.065342,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.025938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017555,0.025938,0.000000,off,0
273.670000,0.891585,0.668528,0.887750,0,-41.214753,-1560.343589,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.025938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017554,0.025938,0.000000,off,0
273.680000,0.899529,0.680017,0.898517,0,-41.299999,-1603.993948,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.025938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017595,0.025938,0.000000,off,0
273.690000,0.907043,0.690081,0.905556,0,-41.299999,-1647.400345,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.014059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017596,0.013884,0.000000,off,0
273.700000,0.914051,0.688457,0.906368,0,-41.314616,-1698.700408,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.012566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017596,0.012566,0.000000,off,0
273.710000,0.920901,0.684665,0.912218,0,-41.439853,-1740.966629,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.012566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017638,0.012566,0.000000,off,0
273.720000,0.926796,0.677227,0.916183,0,-41.617400,-1783.090480,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.012566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017721,0.012566,0.000000,off,0
273.730000,0.931419,0.655071,0.913889,0,-41.760167,-1816.211656,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.012566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017766,0.012566,0.000000,off,0
273.740000,0.935135,0.627681,0.915037,0,-42.062000,-1838.373357,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.012566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.017892,0.012606,0.000000,off,0
273.750000,0.938884,0.604889,0.920979,0,-42.373654,-1862.130302,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.019864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.018017,0.019964,0.000000,off,0
273.760000,0.942814,0.587799,0.927778,0,-42.738666,-1876.257768,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.018166,0.020057,0.000000,off,0
273.770000,0.946031,0.561950,0.927395,0,-43.082671,-1879.377853,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.018306,0.020057,0.000000,off,0
273.780000,0.948142,0.528093,0.925810,0,-43.643758,-1891.792422,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.020057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.018558,0.020057,0.000000,off,0
273.790000,0.950504,0.500247,0.931369,0,-43.987799,-1915.316962,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.022863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.018686,0.022905,0.000000,off,0
273.800000,0.953060,0.475515,0.936111,0,-44.570893,-1923.708927,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.023105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.018943,0.023105,0.000000,off,0
273.810000,0.954822,0.448404,0.936111,0,-44.972152,-1930.463230,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.023105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.019100,0.023105,0.000000,off,0
273.820000,0.956105,0.419829,0.936645,0,-45.448051,-1951.192197,1,0.000000,0,-0.001502,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.023105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.019305,0.023105,0.000000,off,0
273.830000,0.957912,0.395334,0.942058,0,-45.984462,-1953.000000,1,0.000000,0,-0.015625,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.023105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.019528,0.023105,0.000000,off,0
273.840000,0.959521,0.372980,0.944444,0,-46.556441,-1953.987719,1,0.000000,0,-0.013420,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.032832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.019776,0.032995,0.000000,off,0
273.850000,0.960633,0.347755,0.944444,0,-46.989335,-1961.191122,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.033674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.019946,0.033674,0.000000,off,0
273.860000,0.961555,0.323746,0.945975,0,-47.555093,-1967.724537,1,0.000000,0,0.000000,0,0,1,0.000000,0,0,0,0,0,0.000000,,0.000000,0.033674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.020195,0.033674,0.000000,off,0
